Sale_ID,Sale_Date,Region,State,Product_Category,Product_Subcategory,Product_Name,Quantity,Unit_Price,Total_Sales,Discount_Percentage,Profit,Season,Festival,Payment_Mode
9466,2024-08-06,North,Uttar Pradesh,Home Appliances,Washing Machines,Basic Washing Machines,5,7196,34181,5,4515.2,Monsoon,None,Cash
9467,2024-03-09,North,Delhi,Clothing,Men's Wear,Standard Men's Wear,1,2560,2304,10,463.07,Summer,None,Credit Card
9468,2024-08-06,North,Punjab,Groceries,Cereals,Premium Cereals,4,185,740,0,100.18,Monsoon,None,Debit Card
9469,2024-03-11,East,Odisha,Furniture,Chair,Premium Chair,3,38384,115152,0,20664.6,Summer,None,Net Banking
9470,2024-07-09,West,Rajasthan,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,24469,66066.3,10,11820.65,Monsoon,None,Credit Card
9471,2024-09-05,South,Tamil Nadu,Furniture,Dining Table,Standard Dining Table,5,16913,76108.5,10,9137.71,Festive,Onam,Credit Card
9472,2024-11-29,Central,Madhya Pradesh,Clothing,Men's Wear,Standard Men's Wear,5,1176,5292,10,701.99,Festive,Navratri,UPI
9473,2024-11-20,East,West Bengal,Electronics,Laptops,Standard Laptops,2,23105,41589,10,5551.55,Festive,Durga Puja,Net Banking
9474,2024-08-12,South,Telangana,Groceries,Spices,Premium Spices,1,395,395,0,41.2,Monsoon,None,Debit Card
9475,2024-06-07,East,West Bengal,Clothing,Women's Wear,Premium Women's Wear,4,1056,4224,0,318.39,Monsoon,None,Debit Card
9476,2024-01-15,South,Kerala,Home Appliances,Refrigerators,Basic Refrigerators,5,39402,187159.5,5,23559.69,Winter,Pongal,UPI
9477,2024-12-06,West,Rajasthan,Electronics,Laptops,Basic Laptops,4,47845,181811,5,31677.52,Winter,None,Credit Card
9478,2024-08-14,West,Maharashtra,Home Appliances,Washing Machines,Standard Washing Machines,1,28642,27209.9,5,1709.81,Monsoon,None,Credit Card
9479,2024-05-16,East,Odisha,Furniture,Dining Table,Basic Dining Table,5,31053,131975.25,15,30470.57,Summer,None,Net Banking
9480,2024-09-30,West,Maharashtra,Electronics,Mobile Phones,Standard Mobile Phones,3,10870,29349,10,2611.28,Festive,Diwali,UPI
9481,2024-03-30,East,Odisha,Clothing,Women's Wear,Standard Women's Wear,5,1786,7590.5,15,724.75,Summer,None,Debit Card
9482,2024-02-10,North,Delhi,Clothing,Men's Wear,Basic Men's Wear,3,2649,7152.3,10,1678.47,Winter,None,Net Banking
9483,2024-11-24,East,Odisha,Clothing,Women's Wear,Premium Women's Wear,3,1492,4252.2,5,976.01,Festive,Durga Puja,Debit Card
9484,2024-09-22,South,Tamil Nadu,Clothing,Kids Wear,Premium Kids Wear,1,2681,2681,0,257.58,Festive,Diwali,Debit Card
9485,2024-04-24,Central,Madhya Pradesh,Clothing,Men's Wear,Premium Men's Wear,2,2067,3927.3,5,789.49,Summer,None,Net Banking
9486,2024-05-12,Central,Chhattisgarh,Furniture,Dining Table,Premium Dining Table,3,2239,6717,0,993.52,Summer,None,Net Banking
9487,2024-09-27,West,Rajasthan,Clothing,Kids Wear,Basic Kids Wear,2,2604,4947.6,5,520.9,Festive,Diwali,Debit Card
9488,2024-11-08,Central,Madhya Pradesh,Electronics,Mobile Phones,Basic Mobile Phones,1,6944,5555.2,20,835.07,Festive,Navratri,UPI
9489,2024-10-30,Central,Chhattisgarh,Groceries,Snacks,Premium Snacks,3,147,418.95,5,50.48,Festive,Diwali,Net Banking
9490,2024-06-11,North,Haryana,Groceries,Spices,Basic Spices,5,563,2533.5,10,519.85,Monsoon,None,Credit Card
9491,2024-02-03,Central,Chhattisgarh,Groceries,Snacks,Premium Snacks,4,100,380,5,59.42,Winter,None,Debit Card
9492,2024-03-19,West,Maharashtra,Furniture,Dining Table,Standard Dining Table,1,25591,25591,0,1564.89,Summer,None,UPI
9493,2024-08-09,Central,Madhya Pradesh,Home Appliances,Refrigerators,Premium Refrigerators,5,16785,83925,0,14149.89,Monsoon,None,Credit Card
9494,2024-11-11,East,Assam,Groceries,Cereals,Premium Cereals,5,286,1144,20,91.35,Festive,Durga Puja,Cash
9495,2024-12-10,South,Tamil Nadu,Clothing,Kids Wear,Premium Kids Wear,1,2510,2133.5,15,292.65,Winter,Pongal,Cash
9496,2024-05-31,South,Tamil Nadu,Furniture,Bed,Basic Bed,1,18256,16430.4,10,3782.25,Summer,None,UPI
9497,2024-11-21,East,West Bengal,Home Appliances,Refrigerators,Premium Refrigerators,2,13440,21504,20,3839.19,Festive,Durga Puja,Net Banking
9498,2024-02-18,West,Rajasthan,Home Appliances,Refrigerators,Premium Refrigerators,1,4349,4349,0,612.26,Winter,None,Debit Card
9499,2024-08-10,West,Gujarat,Furniture,Bed,Basic Bed,4,35821,128955.6,10,17579.19,Monsoon,None,Credit Card
9500,2024-03-09,East,Assam,Clothing,Men's Wear,Basic Men's Wear,2,2011,3619.8,10,805.35,Summer,None,UPI
9501,2024-03-07,Central,Madhya Pradesh,Furniture,Chair,Standard Chair,1,44759,40283.1,10,5142.01,Summer,None,Net Banking
9502,2024-11-17,North,Uttar Pradesh,Electronics,Smart TVs,Standard Smart TVs,3,51447,154341,0,30052.37,Festive,Lohri,Cash
9503,2024-08-04,East,Assam,Electronics,Laptops,Premium Laptops,4,51034,183722.4,10,43871.93,Monsoon,None,Net Banking
9504,2024-10-09,South,Telangana,Home Appliances,Refrigerators,Standard Refrigerators,4,28837,115348,0,18216.52,Festive,Pongal,UPI
9505,2024-08-13,Central,Chhattisgarh,Home Appliances,Microwave Ovens,Basic Microwave Ovens,2,24083,48166,0,4175.22,Monsoon,None,UPI
9506,2024-05-26,West,Rajasthan,Home Appliances,Washing Machines,Standard Washing Machines,4,19065,72447,5,4222.62,Summer,None,Credit Card
9507,2024-12-09,Central,Chhattisgarh,Groceries,Snacks,Basic Snacks,1,732,622.2,15,93.65,Winter,None,UPI
9508,2024-10-25,North,Punjab,Home Appliances,Microwave Ovens,Basic Microwave Ovens,1,18443,18443,0,3274.91,Festive,Lohri,Credit Card
9509,2024-08-25,South,Karnataka,Furniture,Dining Table,Premium Dining Table,5,13525,60862.5,10,8495.43,Monsoon,None,Net Banking
9510,2024-10-12,East,Odisha,Home Appliances,Microwave Ovens,Premium Microwave Ovens,5,19346,77384,20,12213.08,Festive,Durga Puja,Credit Card
9511,2024-08-07,East,West Bengal,Electronics,Smart TVs,Basic Smart TVs,4,61571,246284,0,27026.3,Monsoon,None,Credit Card
9512,2024-08-28,East,Assam,Groceries,Beverages,Standard Beverages,4,962,3848,0,909.85,Monsoon,None,Cash
9513,2024-12-06,Central,Madhya Pradesh,Groceries,Beverages,Basic Beverages,4,398,1592,0,336.57,Winter,None,Credit Card
9514,2024-02-16,South,Karnataka,Clothing,Kids Wear,Premium Kids Wear,2,999,1798.2,10,249.14,Winter,Pongal,Net Banking
9515,2024-04-24,West,Gujarat,Clothing,Kids Wear,Standard Kids Wear,3,1680,5040,0,701.32,Summer,None,Debit Card
9516,2024-11-22,West,Maharashtra,Furniture,Chair,Basic Chair,4,34607,138428,0,23513.16,Festive,Ganesh Chaturthi,Cash
9517,2024-07-30,Central,Madhya Pradesh,Electronics,Laptops,Basic Laptops,2,58051,104491.8,10,16779.61,Monsoon,None,Debit Card
9518,2024-11-01,South,Tamil Nadu,Clothing,Women's Wear,Standard Women's Wear,4,2355,8949,5,1786.4,Festive,Diwali,Credit Card
9519,2024-01-22,Central,Madhya Pradesh,Clothing,Women's Wear,Basic Women's Wear,5,2260,11300,0,1592.35,Winter,None,Cash
9520,2024-07-09,North,Uttar Pradesh,Groceries,Snacks,Basic Snacks,1,588,499.8,15,56.67,Monsoon,None,Cash
9521,2024-04-18,East,Assam,Home Appliances,Refrigerators,Premium Refrigerators,1,39639,39639,0,9659.53,Summer,None,Debit Card
9522,2024-02-01,Central,Madhya Pradesh,Groceries,Cereals,Basic Cereals,5,298,1490,0,303.98,Winter,None,UPI
9523,2024-07-04,South,Telangana,Groceries,Spices,Basic Spices,5,128,576,10,50.96,Monsoon,None,Debit Card
9524,2024-07-14,East,Assam,Electronics,Laptops,Basic Laptops,1,45200,40680,10,8144.74,Monsoon,None,UPI
9525,2024-06-19,Central,Chhattisgarh,Furniture,Chair,Premium Chair,5,6797,33985,0,4187.77,Monsoon,None,Net Banking
9526,2024-02-11,South,Tamil Nadu,Furniture,Chair,Premium Chair,1,7548,6793.2,10,679.47,Winter,Pongal,Credit Card
9527,2024-09-08,West,Maharashtra,Groceries,Beverages,Basic Beverages,4,458,1832,0,183.98,Festive,Ganesh Chaturthi,Cash
9528,2024-07-28,Central,Chhattisgarh,Groceries,Cereals,Standard Cereals,4,211,801.8,5,72.82,Monsoon,None,UPI
9529,2024-12-27,East,Assam,Clothing,Men's Wear,Standard Men's Wear,5,2925,13162.5,10,1482.92,Winter,None,Cash
9530,2024-10-27,Central,Chhattisgarh,Furniture,Bed,Standard Bed,4,18876,75504,0,14205.17,Festive,Navratri,UPI
9531,2024-04-13,East,Odisha,Electronics,Mobile Phones,Premium Mobile Phones,3,24360,65772,10,12426.02,Summer,None,Debit Card
9532,2024-05-17,North,Punjab,Groceries,Beverages,Basic Beverages,5,462,2079,10,118.75,Summer,None,Debit Card
9533,2024-08-27,North,Punjab,Clothing,Men's Wear,Standard Men's Wear,5,2212,9954,10,1931.8,Monsoon,None,Cash
9534,2024-02-02,South,Tamil Nadu,Furniture,Sofa,Standard Sofa,5,5872,26424,10,2497.76,Winter,Pongal,Debit Card
9535,2024-02-01,South,Telangana,Electronics,Laptops,Premium Laptops,4,44852,179408,0,35465.58,Winter,Pongal,Credit Card
9536,2024-11-14,West,Gujarat,Electronics,Smart TVs,Basic Smart TVs,4,8889,35556,0,8502.02,Festive,Diwali,Net Banking
9537,2024-11-07,Central,Madhya Pradesh,Clothing,Kids Wear,Basic Kids Wear,2,2140,3852,10,348.82,Festive,Navratri,Net Banking
9538,2024-09-26,South,Kerala,Clothing,Women's Wear,Premium Women's Wear,5,790,3950,0,226.76,Festive,Onam,Cash
9539,2024-02-08,North,Punjab,Clothing,Women's Wear,Premium Women's Wear,5,1330,6650,0,678.86,Winter,None,Credit Card
9540,2024-12-03,South,Tamil Nadu,Furniture,Sofa,Premium Sofa,4,34668,138672,0,34626.92,Winter,Pongal,Net Banking
9541,2024-01-21,East,Odisha,Groceries,Beverages,Premium Beverages,5,924,4620,0,717.49,Winter,None,Cash
9542,2024-01-20,West,Rajasthan,Clothing,Women's Wear,Premium Women's Wear,3,2120,6042,5,877.34,Winter,None,Credit Card
9543,2024-08-17,East,Assam,Clothing,Women's Wear,Basic Women's Wear,2,1742,3484,0,256.35,Monsoon,None,Cash
9544,2024-01-12,North,Punjab,Furniture,Bed,Premium Bed,5,48395,229876.25,5,41073.17,Winter,None,Net Banking
9545,2024-03-29,West,Rajasthan,Clothing,Men's Wear,Standard Men's Wear,3,2519,6801.3,10,952.32,Summer,None,UPI
9546,2024-10-21,North,Punjab,Home Appliances,Microwave Ovens,Basic Microwave Ovens,3,3788,10795.8,5,2133.19,Festive,Diwali,Debit Card
9547,2024-06-08,Central,Chhattisgarh,Home Appliances,Microwave Ovens,Premium Microwave Ovens,1,18366,14692.8,20,751.2,Monsoon,None,Debit Card
9548,2024-04-07,West,Gujarat,Clothing,Women's Wear,Premium Women's Wear,4,2286,9144,0,537.61,Summer,None,Credit Card
9549,2024-03-01,Central,Madhya Pradesh,Furniture,Chair,Premium Chair,5,12895,58027.5,10,4217.43,Summer,None,UPI
9550,2024-02-27,North,Delhi,Clothing,Men's Wear,Standard Men's Wear,1,2933,2493.05,15,350.94,Winter,None,Cash
9551,2024-04-13,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,8443,25329,0,4903.65,Summer,None,Debit Card
9552,2024-11-25,South,Tamil Nadu,Home Appliances,Microwave Ovens,Standard Microwave Ovens,2,31388,59637.2,5,13495.49,Festive,Pongal,Credit Card
9553,2024-01-19,North,Punjab,Clothing,Men's Wear,Standard Men's Wear,4,2096,7964.8,5,1588.93,Winter,None,Debit Card
9554,2024-11-16,South,Karnataka,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,33447,80272.8,20,7415.24,Festive,Onam,UPI
9555,2024-03-22,Central,Chhattisgarh,Clothing,Women's Wear,Premium Women's Wear,3,2942,7943.4,10,962.43,Summer,None,Cash
9556,2024-09-25,West,Rajasthan,Furniture,Dining Table,Standard Dining Table,5,11743,46972,20,6190.63,Festive,Ganesh Chaturthi,UPI
9557,2024-09-22,West,Gujarat,Clothing,Men's Wear,Basic Men's Wear,3,2819,8457,0,1940.95,Festive,Diwali,Net Banking
9558,2024-08-24,West,Maharashtra,Home Appliances,Washing Machines,Standard Washing Machines,3,33016,89143.2,10,9376,Monsoon,None,UPI
9559,2024-04-15,South,Tamil Nadu,Home Appliances,Microwave Ovens,Standard Microwave Ovens,2,10407,20814,0,1841.69,Summer,None,Net Banking
9560,2024-05-27,South,Karnataka,Clothing,Men's Wear,Standard Men's Wear,1,2820,2679,5,162.7,Summer,None,Cash
9561,2024-06-06,South,Kerala,Electronics,Smart TVs,Standard Smart TVs,4,5734,22936,0,3216.37,Monsoon,None,Cash
9562,2024-05-07,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Standard Microwave Ovens,4,5732,21781.6,5,2833.1,Summer,None,Credit Card
9563,2024-07-19,North,Punjab,Furniture,Bed,Basic Bed,2,35464,60288.8,15,3332.53,Monsoon,None,Net Banking
9564,2024-07-30,East,West Bengal,Clothing,Women's Wear,Basic Women's Wear,1,1367,1230.3,10,201.83,Monsoon,None,Cash
9565,2024-11-22,Central,Chhattisgarh,Electronics,Smart TVs,Basic Smart TVs,1,6833,5808.05,15,1399.56,Festive,Diwali,Credit Card
9566,2024-06-21,East,Assam,Groceries,Beverages,Standard Beverages,1,837,753.3,10,166.37,Monsoon,None,UPI
9567,2024-08-29,South,Kerala,Groceries,Snacks,Basic Snacks,5,241,1205,0,174.35,Monsoon,None,Cash
9568,2024-07-19,East,Odisha,Clothing,Kids Wear,Premium Kids Wear,2,1471,2794.9,5,558.38,Monsoon,None,Debit Card
9569,2024-03-13,North,Uttar Pradesh,Home Appliances,Microwave Ovens,Premium Microwave Ovens,5,22271,100219.5,10,5607.62,Summer,None,Debit Card
9570,2024-09-03,Central,Chhattisgarh,Clothing,Men's Wear,Standard Men's Wear,5,1344,6384,5,696.07,Festive,Navratri,Credit Card
9571,2024-01-21,North,Delhi,Home Appliances,Washing Machines,Standard Washing Machines,3,3065,9195,0,1770.52,Winter,None,Debit Card
9572,2024-10-05,South,Karnataka,Groceries,Snacks,Basic Snacks,1,168,168,0,9.42,Festive,Pongal,Cash
9573,2024-12-28,North,Delhi,Groceries,Beverages,Premium Beverages,4,835,2672,20,353.95,Winter,None,UPI
9574,2024-09-25,North,Delhi,Furniture,Bed,Standard Bed,5,47356,189424,20,20618.34,Festive,Holi,Cash
9575,2024-11-15,North,Uttar Pradesh,Home Appliances,Washing Machines,Standard Washing Machines,4,24031,96124,0,19117.38,Festive,Holi,UPI
9576,2024-07-06,North,Delhi,Home Appliances,Microwave Ovens,Premium Microwave Ovens,3,4229,12687,0,747.02,Monsoon,None,UPI
9577,2024-03-16,North,Haryana,Electronics,Laptops,Premium Laptops,1,28494,25644.6,10,5410.16,Summer,None,Credit Card
9578,2024-09-02,South,Karnataka,Groceries,Beverages,Premium Beverages,4,968,3678.4,5,899.44,Festive,Diwali,UPI
9579,2024-07-10,South,Karnataka,Home Appliances,Microwave Ovens,Premium Microwave Ovens,5,21215,106075,0,17333.9,Monsoon,None,Net Banking
9580,2024-05-11,North,Haryana,Furniture,Bed,Premium Bed,5,39081,195405,0,26542.43,Summer,None,UPI
9581,2024-11-26,South,Karnataka,Home Appliances,Washing Machines,Premium Washing Machines,4,9022,32479.2,10,3439,Festive,Onam,Credit Card
9582,2024-06-27,East,Odisha,Groceries,Beverages,Premium Beverages,3,899,2697,0,481.75,Monsoon,None,UPI
9583,2024-03-19,North,Punjab,Electronics,Mobile Phones,Basic Mobile Phones,5,46608,221388,5,19490.51,Summer,None,Credit Card
9584,2024-04-04,West,Maharashtra,Home Appliances,Microwave Ovens,Standard Microwave Ovens,3,10490,31470,0,4469.51,Summer,None,UPI
9585,2024-02-08,East,Odisha,Home Appliances,Microwave Ovens,Basic Microwave Ovens,1,23846,23846,0,4362.99,Winter,None,Net Banking
9586,2024-05-09,East,Assam,Groceries,Spices,Premium Spices,2,397,794,0,82.92,Summer,None,Net Banking
9587,2024-09-21,South,Karnataka,Furniture,Chair,Premium Chair,5,2376,11880,0,2823.53,Festive,Diwali,UPI
9588,2024-04-05,Central,Madhya Pradesh,Home Appliances,Refrigerators,Standard Refrigerators,5,15727,70771.5,10,15663.2,Summer,None,UPI
9589,2024-03-07,East,West Bengal,Furniture,Dining Table,Basic Dining Table,3,19700,56145,5,11752.34,Summer,None,Debit Card
9590,2024-11-11,South,Kerala,Groceries,Snacks,Standard Snacks,5,575,2587.5,10,552.01,Festive,Onam,Credit Card
9591,2024-04-27,North,Haryana,Home Appliances,Refrigerators,Basic Refrigerators,4,14623,55567.4,5,11095.93,Summer,None,UPI
9592,2024-07-27,Central,Madhya Pradesh,Clothing,Kids Wear,Standard Kids Wear,3,2879,7341.45,15,736.73,Monsoon,None,Credit Card
9593,2024-04-25,Central,Chhattisgarh,Clothing,Kids Wear,Basic Kids Wear,4,2135,7686,10,1721.87,Summer,None,UPI
9594,2024-02-23,North,Punjab,Groceries,Snacks,Standard Snacks,3,741,2111.85,5,377.43,Winter,None,Net Banking
9595,2024-04-30,South,Karnataka,Electronics,Earphones,Standard Earphones,5,57429,287145,0,41824.67,Summer,None,UPI
9596,2024-03-25,South,Tamil Nadu,Furniture,Sofa,Standard Sofa,2,37085,70461.5,5,6781.7,Summer,None,Debit Card
9597,2024-10-01,Central,Madhya Pradesh,Home Appliances,Microwave Ovens,Premium Microwave Ovens,5,9650,43425,10,10142.38,Festive,Navratri,Cash
9598,2024-02-18,South,Tamil Nadu,Furniture,Dining Table,Basic Dining Table,5,4195,20975,0,2929.59,Winter,Pongal,Cash
9599,2024-11-13,West,Rajasthan,Clothing,Women's Wear,Premium Women's Wear,3,1076,2905.2,10,608.58,Festive,Diwali,Net Banking
9600,2024-08-07,East,West Bengal,Electronics,Smart TVs,Basic Smart TVs,4,36244,130478.4,10,27216.66,Monsoon,None,Debit Card
9601,2024-12-04,North,Haryana,Furniture,Bed,Premium Bed,1,11332,11332,0,748.83,Winter,None,UPI
9602,2024-11-16,East,Assam,Home Appliances,Microwave Ovens,Standard Microwave Ovens,4,16230,61674,5,13543.46,Festive,Diwali,Cash
9603,2024-08-06,East,Assam,Electronics,Earphones,Premium Earphones,4,46992,187968,0,15601.37,Monsoon,None,UPI
9604,2024-01-06,East,West Bengal,Electronics,Earphones,Basic Earphones,3,24615,62768.25,15,14450.41,Winter,None,Net Banking
9605,2024-06-25,North,Haryana,Clothing,Women's Wear,Premium Women's Wear,5,2353,10588.5,10,1539.72,Monsoon,None,Net Banking
9606,2024-12-18,West,Rajasthan,Groceries,Snacks,Basic Snacks,5,210,945,10,192.42,Winter,None,Credit Card
9607,2024-03-05,Central,Chhattisgarh,Home Appliances,Washing Machines,Basic Washing Machines,2,27556,49600.8,10,6693.99,Summer,None,Net Banking
9608,2024-02-16,North,Uttar Pradesh,Furniture,Sofa,Premium Sofa,4,18273,73092,0,17686.15,Winter,None,Net Banking
9609,2024-06-02,North,Haryana,Clothing,Kids Wear,Basic Kids Wear,1,2336,2102.4,10,364.41,Monsoon,None,UPI
9610,2024-01-26,West,Rajasthan,Groceries,Beverages,Standard Beverages,4,466,1677.6,10,163.68,Winter,None,Debit Card
9611,2024-04-10,West,Maharashtra,Home Appliances,Refrigerators,Standard Refrigerators,2,18878,35868.2,5,5403.75,Summer,None,Net Banking
9612,2024-07-28,North,Haryana,Clothing,Kids Wear,Standard Kids Wear,2,706,1412,0,170.06,Monsoon,None,Debit Card
9613,2024-01-17,South,Telangana,Electronics,Laptops,Premium Laptops,5,41588,187146,10,46315.99,Winter,Pongal,Debit Card
9614,2024-06-01,Central,Madhya Pradesh,Home Appliances,Washing Machines,Basic Washing Machines,4,28535,102726,10,10311.8,Monsoon,None,Debit Card
9615,2024-12-14,Central,Madhya Pradesh,Electronics,Smart TVs,Basic Smart TVs,3,32865,83805.75,15,6712.98,Winter,None,Credit Card
9616,2024-06-22,South,Kerala,Clothing,Men's Wear,Premium Men's Wear,3,2359,6015.45,15,674.42,Monsoon,None,Debit Card
9617,2024-12-17,West,Gujarat,Electronics,Smart TVs,Standard Smart TVs,2,9338,17742.2,5,1696.65,Winter,None,UPI
9618,2024-10-26,South,Tamil Nadu,Groceries,Snacks,Standard Snacks,4,846,3384,0,807.28,Festive,Pongal,Credit Card
9619,2024-04-30,North,Delhi,Groceries,Spices,Premium Spices,2,794,1508.6,5,245.58,Summer,None,Credit Card
9620,2024-08-14,South,Kerala,Clothing,Women's Wear,Basic Women's Wear,3,647,1941,0,270.98,Monsoon,None,Cash
9621,2024-01-31,East,Odisha,Electronics,Earphones,Premium Earphones,2,5946,11297.4,5,2588.81,Winter,None,UPI
9622,2024-01-21,South,Kerala,Home Appliances,Washing Machines,Standard Washing Machines,3,14383,36676.65,15,7388.67,Winter,Pongal,Net Banking
9623,2024-07-30,Central,Madhya Pradesh,Groceries,Cereals,Basic Cereals,3,605,1815,0,99.52,Monsoon,None,Debit Card
9624,2024-03-24,Central,Chhattisgarh,Groceries,Snacks,Premium Snacks,5,238,1190,0,103.05,Summer,None,Cash
9625,2024-12-30,West,Maharashtra,Clothing,Kids Wear,Premium Kids Wear,1,2872,2584.8,10,625.76,Winter,None,UPI
9626,2024-05-20,East,Assam,Furniture,Chair,Standard Chair,3,34371,92801.7,10,16112.93,Summer,None,Net Banking
9627,2024-02-28,North,Delhi,Clothing,Kids Wear,Premium Kids Wear,4,1862,7075.6,5,766.78,Winter,None,Net Banking
9628,2024-03-01,West,Maharashtra,Groceries,Spices,Basic Spices,1,258,219.3,15,39.23,Summer,None,Debit Card
9629,2024-01-24,North,Punjab,Groceries,Beverages,Premium Beverages,5,538,2555.5,5,503.34,Winter,None,Net Banking
9630,2024-10-17,South,Telangana,Home Appliances,Microwave Ovens,Standard Microwave Ovens,1,38474,32702.9,15,3569.77,Festive,Onam,Cash
9631,2024-05-25,North,Delhi,Home Appliances,Refrigerators,Premium Refrigerators,4,4453,16921.4,5,3492.99,Summer,None,Debit Card
9632,2024-09-24,East,Odisha,Electronics,Smart TVs,Basic Smart TVs,1,46023,46023,0,3988.7,Festive,Diwali,Net Banking
9633,2024-04-23,West,Gujarat,Home Appliances,Microwave Ovens,Basic Microwave Ovens,3,21902,59135.4,10,7793.7,Summer,None,Cash
9634,2024-11-22,North,Uttar Pradesh,Furniture,Chair,Premium Chair,2,22185,42151.5,5,9608.73,Festive,Lohri,Credit Card
9635,2024-01-02,West,Rajasthan,Home Appliances,Refrigerators,Standard Refrigerators,2,11467,22934,0,1368.79,Winter,None,Cash
9636,2024-02-24,Central,Chhattisgarh,Home Appliances,Refrigerators,Standard Refrigerators,1,20376,20376,0,2103.02,Winter,None,Net Banking
9637,2024-11-16,Central,Chhattisgarh,Groceries,Spices,Standard Spices,5,296,1480,0,264.28,Festive,Navratri,Cash
